,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,type_of_assessment,score_text,v_type_of_assessment,v_decile_score,start,end,event,two_year_recid
4049,Female,49,Greater than 45,Other,0,1,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,1057,0,No
4050,Male,31,25 - 45,African-American,0,4,0,0,1,444.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,817,0,No
4051,Male,21,Less than 25,African-American,1,9,0,1,2,0.0,F,0,0,Risk of Recidivism,High,Risk of Violence,9,35,947,0,No
4052,Male,29,25 - 45,Other,0,2,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,3,0,871,0,No
4053,Male,61,Greater than 45,Hispanic,0,1,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,1181,0,No
4054,Female,25,25 - 45,Caucasian,0,9,0,0,2,44.0,F,1,1,Risk of Recidivism,High,Risk of Violence,7,0,16,0,Yes
4055,Female,26,25 - 45,Other,0,2,0,0,1,31.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,809,0,No
4056,Male,38,25 - 45,Caucasian,0,4,0,0,5,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,840,0,No
4057,Male,35,25 - 45,Caucasian,0,1,0,0,2,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,844,0,No
4058,Male,50,Greater than 45,African-American,0,5,0,0,10,48.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,2,0,179,0,No
4059,Male,29,25 - 45,Caucasian,0,2,0,0,1,18.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,3,0,794,0,No
4060,Male,46,Greater than 45,Caucasian,0,1,0,0,0,0.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,801,0,No
4061,Male,53,Greater than 45,Caucasian,0,5,0,0,1,1.0,M,1,1,Risk of Recidivism,Medium,Risk of Violence,5,0,794,1,No
4062,Female,27,25 - 45,Caucasian,0,5,0,0,1,0.0,F,1,1,Risk of Recidivism,Medium,Risk of Violence,5,25,355,1,Yes
4063,Male,29,25 - 45,Caucasian,0,8,0,0,4,2.0,F,0,0,Risk of Recidivism,High,Risk of Violence,7,0,1162,0,No
4064,Male,24,Less than 25,Caucasian,0,2,0,0,1,1.0,M,1,0,Risk of Recidivism,Low,Risk of Violence,3,0,754,1,No
4065,Male,40,25 - 45,African-American,0,7,0,0,20,1.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,4,0,611,0,No
4066,Female,36,25 - 45,African-American,0,1,0,0,1,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,1124,0,No
4067,Male,57,Greater than 45,Caucasian,0,1,0,0,7,1.0,F,1,0,Risk of Recidivism,Low,Risk of Violence,1,151,982,1,No
4068,Male,26,25 - 45,African-American,0,5,0,0,1,1.0,F,1,0,Risk of Recidivism,Medium,Risk of Violence,4,0,848,1,No
4069,Male,26,25 - 45,African-American,0,3,0,1,2,7.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,3,0,1057,0,No
4070,Female,48,Greater than 45,Caucasian,0,1,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,792,0,No
4071,Male,52,Greater than 45,Caucasian,0,2,0,0,7,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,1077,0,No
4072,Female,43,25 - 45,African-American,0,1,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,1066,0,No
4073,Male,35,25 - 45,African-American,0,1,0,0,2,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,871,0,No
4074,Male,24,Less than 25,Caucasian,0,5,0,0,3,0.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,4,36,382,0,No
4075,Male,23,Less than 25,Hispanic,0,9,1,0,2,1.0,F,0,0,Risk of Recidivism,High,Risk of Violence,7,22,785,0,No
4076,Male,56,Greater than 45,African-American,0,7,0,0,28,69.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,4,0,320,0,No
4077,Male,21,Less than 25,African-American,0,5,0,0,0,0.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,6,0,788,0,No
4078,Female,25,25 - 45,Caucasian,0,5,0,0,0,0.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,3,1,394,0,No
4079,Male,31,25 - 45,Other,0,6,0,0,3,1.0,F,1,0,Risk of Recidivism,Medium,Risk of Violence,3,0,768,1,No
4080,Male,46,Greater than 45,Caucasian,0,5,0,0,0,2.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,3,0,1169,0,No
4081,Female,24,Less than 25,African-American,0,7,0,0,0,0.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,4,2,831,0,No
4082,Male,24,Less than 25,Other,0,3,0,0,0,0.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,4,0,1173,0,No
4083,Male,40,25 - 45,Hispanic,0,3,0,0,0,0.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,3,0,1155,0,No
4084,Male,36,25 - 45,Hispanic,0,2,0,0,1,0.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,781,0,No
4085,Male,33,25 - 45,Hispanic,0,1,0,0,1,219.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,892,0,No
4086,Male,24,Less than 25,Caucasian,0,2,0,0,0,0.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,3,1,1060,0,No
4087,Female,55,Greater than 45,African-American,0,1,0,0,2,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,1040,0,No
4088,Male,38,25 - 45,African-American,0,7,0,0,14,1.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,3,55,773,0,No
4089,Male,31,25 - 45,African-American,0,1,0,0,1,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,940,0,No
4090,Female,30,25 - 45,African-American,0,2,0,0,3,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,810,0,No
4091,Male,52,Greater than 45,Caucasian,0,1,0,0,1,94.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,714,0,No
4092,Male,37,25 - 45,African-American,0,8,0,0,16,1.0,F,1,1,Risk of Recidivism,High,Risk of Violence,3,1,64,0,Yes
4093,Female,41,25 - 45,Caucasian,0,2,0,0,1,0.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,29,1173,0,No
4094,Male,20,Less than 25,African-American,0,5,0,0,0,1.0,F,1,1,Risk of Recidivism,Medium,Risk of Violence,7,0,159,1,Yes
4095,Male,22,Less than 25,Caucasian,0,5,0,0,1,1.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,5,9,848,0,No
4096,Male,38,25 - 45,African-American,0,6,0,0,7,1.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,8,197,1100,0,No
4097,Male,31,25 - 45,African-American,0,5,0,0,0,1.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,2,7,945,0,No
4098,Male,28,25 - 45,Caucasian,0,7,0,0,0,1.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,4,54,224,0,No
4099,Male,21,Less than 25,Hispanic,0,7,1,0,2,1.0,F,1,1,Risk of Recidivism,Medium,Risk of Violence,8,2,269,1,Yes
4100,Male,39,25 - 45,African-American,0,8,0,0,1,1.0,F,0,0,Risk of Recidivism,High,Risk of Violence,4,0,1098,0,No
4101,Male,32,25 - 45,Caucasian,0,2,1,0,2,179.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,293,0,No
4102,Male,45,Greater than 45,Hispanic,0,1,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,1,732,0,No
4103,Male,36,25 - 45,African-American,0,5,0,2,7,32.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,5,0,836,0,No
4104,Male,27,25 - 45,African-American,0,7,0,0,9,1.0,F,1,1,Risk of Recidivism,Medium,Risk of Violence,6,0,45,1,Yes
4105,Male,30,25 - 45,Hispanic,0,1,0,0,0,0.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,757,0,No
4106,Male,61,Greater than 45,African-American,0,6,0,0,8,11.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,3,0,1116,0,No
4107,Male,43,25 - 45,African-American,0,1,0,0,2,0.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,1,1093,0,No
4108,Male,26,25 - 45,African-American,0,4,0,0,1,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,3,0,902,0,No
4109,Male,32,25 - 45,African-American,0,2,3,0,7,1.0,F,1,0,Risk of Recidivism,Low,Risk of Violence,2,4,613,0,No
4110,Female,57,Greater than 45,Caucasian,0,1,0,0,2,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,857,0,No
4111,Female,40,25 - 45,Caucasian,0,1,0,0,0,0.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,1127,0,No
4112,Male,29,25 - 45,Caucasian,0,10,0,0,1,61.0,M,0,0,Risk of Recidivism,High,Risk of Violence,10,10,12,0,No
4113,Female,21,Less than 25,Caucasian,0,8,0,0,1,138.0,F,1,0,Risk of Recidivism,High,Risk of Violence,9,0,132,0,No
4114,Male,36,25 - 45,African-American,0,2,0,0,2,4.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,1127,0,No
4115,Male,59,Greater than 45,African-American,0,4,0,0,17,463.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,4,0,248,0,No
4116,Male,35,25 - 45,African-American,0,8,0,0,6,0.0,F,1,1,Risk of Recidivism,High,Risk of Violence,5,1,187,1,Yes
4117,Male,49,Greater than 45,Hispanic,0,2,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,1045,0,No
4118,Male,21,Less than 25,African-American,0,5,1,0,2,1.0,F,1,1,Risk of Recidivism,Medium,Risk of Violence,5,7,176,1,Yes
4119,Male,23,Less than 25,Hispanic,0,10,0,0,1,165.0,F,0,0,Risk of Recidivism,High,Risk of Violence,9,0,87,0,No
4120,Male,33,25 - 45,Hispanic,0,2,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,1039,0,No
4121,Male,20,Less than 25,African-American,1,3,0,0,1,435.0,F,1,1,Risk of Recidivism,Low,Risk of Violence,6,0,39,0,Yes
4122,Male,28,25 - 45,Caucasian,0,10,0,0,1,39.0,F,0,0,Risk of Recidivism,High,Risk of Violence,10,0,1064,0,No
4123,Male,55,Greater than 45,African-American,0,4,0,0,5,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,3,300,1181,0,No
4124,Male,26,25 - 45,Caucasian,0,4,0,0,0,2.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,4,0,1077,0,No
4125,Female,52,Greater than 45,Caucasian,0,1,0,0,6,13.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,678,0,No
4126,Male,52,Greater than 45,African-American,0,8,0,0,16,1.0,F,1,1,Risk of Recidivism,High,Risk of Violence,5,0,551,1,Yes
4127,Male,60,Greater than 45,Caucasian,0,2,0,0,2,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,10,937,0,No
4128,Male,44,25 - 45,Caucasian,0,2,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,1,949,0,No
4129,Male,30,25 - 45,Hispanic,0,2,0,0,1,18.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,960,0,No
4130,Female,25,25 - 45,African-American,0,4,0,0,2,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,4,0,744,0,No
4131,Male,39,25 - 45,African-American,0,4,0,0,3,40.0,M,1,0,Risk of Recidivism,Low,Risk of Violence,2,0,769,0,No
4132,Male,22,Less than 25,Caucasian,0,6,0,0,1,13.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,4,0,564,0,No
4133,Female,28,25 - 45,African-American,0,3,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,4,190,320,0,No
4134,Male,30,25 - 45,Caucasian,0,1,0,0,0,0.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,914,0,No
4135,Male,39,25 - 45,African-American,0,5,0,0,9,0.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,1,0,1072,0,No
4136,Female,46,Greater than 45,Other,0,1,0,0,1,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,934,0,No
4137,Male,47,Greater than 45,Other,0,2,0,0,3,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,3,1151,0,No
4138,Male,26,25 - 45,African-American,0,7,0,0,5,1.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,6,357,1129,0,No
4139,Male,33,25 - 45,African-American,0,4,0,0,3,130.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,4,0,907,0,No
4140,Female,23,Less than 25,African-American,0,3,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,4,24,957,0,No
4141,Male,54,Greater than 45,Caucasian,0,2,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,1,858,0,No
4142,Male,50,Greater than 45,African-American,0,6,0,0,2,1760.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,5,31,934,0,No
4143,Male,25,25 - 45,Caucasian,0,3,0,0,1,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,5,0,915,0,No
4144,Female,46,Greater than 45,Caucasian,0,1,0,0,0,0.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,1145,0,No
4145,Male,22,Less than 25,Caucasian,0,4,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,5,0,1141,0,No
4146,Male,38,25 - 45,Caucasian,1,4,0,0,10,0.0,F,1,1,Risk of Recidivism,Low,Risk of Violence,1,0,228,1,Yes
4147,Male,18,Less than 25,African-American,5,5,0,2,4,138.0,F,1,1,Risk of Recidivism,Medium,Risk of Violence,9,0,7,0,Yes
4148,Female,23,Less than 25,Caucasian,0,6,0,0,0,1.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,5,11,964,0,No
4149,Female,32,25 - 45,Hispanic,0,5,0,1,8,8.0,M,1,1,Risk of Recidivism,Medium,Risk of Violence,2,0,309,1,Yes
4150,Male,27,25 - 45,African-American,0,5,0,0,6,127.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,5,0,841,0,No
4151,Male,25,25 - 45,Caucasian,0,6,0,0,2,0.0,F,1,0,Risk of Recidivism,Medium,Risk of Violence,7,0,947,1,No
4152,Male,53,Greater than 45,Caucasian,0,2,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,10,1076,0,No
4153,Male,39,25 - 45,African-American,0,3,0,0,0,3.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,4,0,1152,0,No
4154,Male,37,25 - 45,Other,0,4,0,0,2,1.0,F,1,1,Risk of Recidivism,Low,Risk of Violence,3,50,664,1,Yes
4155,Female,24,Less than 25,African-American,0,9,0,0,7,1.0,F,0,0,Risk of Recidivism,High,Risk of Violence,7,0,779,0,No
4156,Male,33,25 - 45,Caucasian,0,1,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,1118,0,No
4157,Female,24,Less than 25,Caucasian,0,4,0,4,1,24.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,4,0,1046,0,No
4158,Male,46,Greater than 45,Caucasian,0,1,0,0,1,4.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,746,0,No
4159,Male,32,25 - 45,Hispanic,0,7,0,0,7,1.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,3,0,1091,0,No
4160,Male,24,Less than 25,Hispanic,0,3,0,0,2,25.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,4,0,1103,0,No
4161,Female,38,25 - 45,Caucasian,0,1,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,2,1103,0,No
4162,Male,57,Greater than 45,Caucasian,0,1,0,0,2,28.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,1149,0,No
4163,Male,43,25 - 45,Caucasian,0,1,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,1,974,0,No
4164,Male,22,Less than 25,African-American,0,6,0,0,0,0.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,6,0,1115,0,No
4165,Male,26,25 - 45,Caucasian,0,4,0,0,1,323.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,3,0,823,0,No
4166,Female,28,25 - 45,African-American,0,9,0,0,9,12.0,M,1,1,Risk of Recidivism,High,Risk of Violence,9,0,91,1,Yes
4167,Male,51,Greater than 45,Caucasian,0,4,0,0,3,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,3,6,738,0,No
4168,Male,41,25 - 45,Hispanic,0,1,0,0,3,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,750,0,No
4169,Male,24,Less than 25,Caucasian,0,7,0,0,1,1.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,5,0,1161,0,No
4170,Male,27,25 - 45,African-American,1,10,2,1,6,1.0,M,0,0,Risk of Recidivism,High,Risk of Violence,10,0,159,0,No
4171,Male,25,25 - 45,African-American,0,4,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,4,0,455,0,No
4172,Male,56,Greater than 45,Caucasian,0,3,0,0,3,0.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,1053,0,No
4173,Female,29,25 - 45,African-American,0,4,0,0,1,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,3,1,816,0,No
4174,Male,21,Less than 25,African-American,0,8,0,0,0,1.0,F,0,0,Risk of Recidivism,High,Risk of Violence,9,1,756,0,No
4175,Female,28,25 - 45,African-American,0,2,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,920,0,No
4176,Male,35,25 - 45,African-American,0,1,0,0,2,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,217,0,No
4177,Male,23,Less than 25,Caucasian,0,2,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,5,0,1113,0,No
4178,Male,48,Greater than 45,African-American,0,8,0,0,4,4200.0,F,0,0,Risk of Recidivism,High,Risk of Violence,4,0,43,0,No
4179,Male,37,25 - 45,African-American,0,9,0,0,2,0.0,F,0,0,Risk of Recidivism,High,Risk of Violence,7,403,1139,0,No
4180,Male,33,25 - 45,African-American,0,1,0,0,0,2.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,51,0,No
4181,Male,23,Less than 25,African-American,0,7,0,1,5,1.0,F,1,1,Risk of Recidivism,Medium,Risk of Violence,4,1,237,1,Yes
4182,Male,24,Less than 25,African-American,0,4,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,3,1,806,0,No
4183,Male,44,25 - 45,African-American,0,7,0,0,2,1.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,4,4,1161,0,No
4184,Male,26,25 - 45,African-American,0,4,0,0,4,72.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,6,0,624,0,No
4185,Female,26,25 - 45,African-American,0,2,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,958,0,No
4186,Male,29,25 - 45,African-American,0,6,0,0,2,1.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,5,1,531,0,No
4187,Male,26,25 - 45,Hispanic,0,2,0,1,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,1039,0,No
4188,Male,30,25 - 45,Caucasian,0,1,0,0,1,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,1039,0,No
4189,Male,42,25 - 45,Other,0,2,0,0,1,39.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,1134,0,No
4190,Female,28,25 - 45,African-American,0,3,0,0,0,1.0,F,1,1,Risk of Recidivism,Low,Risk of Violence,3,1,374,1,Yes
4191,Male,20,Less than 25,African-American,0,3,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,6,10,61,0,No
4192,Female,24,Less than 25,Caucasian,0,7,2,0,7,1.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,4,0,820,0,No
4193,Female,21,Less than 25,African-American,0,9,0,0,1,1.0,F,0,0,Risk of Recidivism,High,Risk of Violence,9,3,907,0,No
4194,Male,27,25 - 45,African-American,0,5,0,0,8,1.0,F,1,1,Risk of Recidivism,Medium,Risk of Violence,6,25,44,1,Yes
4195,Male,42,25 - 45,Caucasian,0,1,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,6,901,0,No
4196,Male,43,25 - 45,Caucasian,0,1,0,0,1,131.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,851,0,No
4197,Female,55,Greater than 45,Caucasian,0,1,0,0,0,3.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,779,0,No
4198,Male,23,Less than 25,African-American,0,4,0,0,0,0.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,6,1,1064,0,No
4199,Female,64,Greater than 45,African-American,0,1,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,3,1070,0,No
4200,Male,48,Greater than 45,Other,0,1,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,1,921,0,No
4201,Male,30,25 - 45,Caucasian,0,2,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,3,0,1041,0,No
4202,Female,22,Less than 25,African-American,0,4,0,0,1,4.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,4,0,815,0,No
4203,Male,24,Less than 25,Caucasian,0,4,0,0,0,0.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,5,0,897,0,No
4204,Male,49,Greater than 45,Hispanic,0,1,0,0,2,40.0,M,1,0,Risk of Recidivism,Low,Risk of Violence,1,0,893,1,No
4205,Male,50,Greater than 45,Caucasian,0,1,0,0,2,32.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,830,0,No
4206,Male,30,25 - 45,African-American,0,7,0,0,3,1.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,7,205,1068,0,No
4207,Male,21,Less than 25,African-American,0,9,2,0,2,173.0,M,1,1,Risk of Recidivism,High,Risk of Violence,8,0,111,1,Yes
4208,Male,31,25 - 45,African-American,0,10,0,0,1,1.0,F,0,0,Risk of Recidivism,High,Risk of Violence,6,0,106,0,No
4209,Male,23,Less than 25,Hispanic,0,7,0,0,0,1.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,8,0,1129,0,No
4210,Male,28,25 - 45,African-American,0,6,0,0,11,1.0,F,1,1,Risk of Recidivism,Medium,Risk of Violence,5,1,252,1,Yes
4211,Male,24,Less than 25,African-American,0,2,0,1,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,4,0,776,0,No
4212,Male,31,25 - 45,Other,0,1,0,0,1,0.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,1,856,0,No
4213,Male,29,25 - 45,African-American,0,4,0,0,3,1.0,F,1,1,Risk of Recidivism,Low,Risk of Violence,3,0,491,1,Yes
4214,Male,28,25 - 45,African-American,0,3,0,0,4,1.0,M,1,1,Risk of Recidivism,Low,Risk of Violence,4,33,259,1,Yes
4215,Male,49,Greater than 45,Caucasian,0,5,0,0,0,1.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,2,0,1142,0,No
4216,Male,42,25 - 45,Caucasian,0,1,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,737,0,No
4217,Male,38,25 - 45,African-American,0,2,0,0,4,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,55,0,No
4218,Male,63,Greater than 45,Caucasian,0,1,0,0,1,12.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,892,0,No
4219,Male,36,25 - 45,African-American,0,6,0,0,0,1.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,1,0,891,0,No
4220,Male,29,25 - 45,African-American,0,10,0,0,11,1.0,M,0,0,Risk of Recidivism,High,Risk of Violence,5,0,1128,0,No
4221,Male,39,25 - 45,African-American,0,2,0,0,2,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,1075,0,No
4222,Male,47,Greater than 45,Caucasian,0,2,0,0,0,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,2,1053,0,No
4223,Male,55,Greater than 45,African-American,0,8,0,0,12,40.0,F,0,0,Risk of Recidivism,High,Risk of Violence,6,0,659,0,No
4224,Male,63,Greater than 45,African-American,0,1,0,0,2,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,1,734,0,No
4225,Male,55,Greater than 45,Caucasian,0,5,0,0,27,1.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,1,1,733,0,No
4226,Male,24,Less than 25,Hispanic,0,2,0,0,1,33.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,4,0,1010,0,No
4227,Male,54,Greater than 45,Other,0,2,0,0,2,1.0,M,1,1,Risk of Recidivism,Low,Risk of Violence,1,0,528,1,Yes
4228,Male,26,25 - 45,African-American,0,6,1,0,3,369.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,7,0,791,0,No
4229,Male,37,25 - 45,Caucasian,0,2,0,0,1,9.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,869,0,No
4230,Male,25,25 - 45,African-American,0,5,0,0,4,170.0,M,0,0,Risk of Recidivism,Medium,Risk of Violence,8,0,933,0,No
4231,Male,34,25 - 45,African-American,0,1,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,2,0,496,0,No
4232,Male,57,Greater than 45,Other,0,1,0,0,0,1.0,F,1,1,Risk of Recidivism,Low,Risk of Violence,1,0,889,1,No
4233,Male,46,Greater than 45,Caucasian,0,5,0,0,2,55.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,2,0,982,0,No
4234,Male,32,25 - 45,African-American,0,9,0,1,8,1.0,F,0,0,Risk of Recidivism,High,Risk of Violence,4,0,202,0,No
4235,Male,35,25 - 45,African-American,0,8,0,0,4,543.0,F,1,1,Risk of Recidivism,High,Risk of Violence,7,0,96,1,Yes
4236,Male,26,25 - 45,African-American,0,5,0,0,2,1.0,F,1,1,Risk of Recidivism,Medium,Risk of Violence,6,21,435,0,Yes
4237,Male,29,25 - 45,African-American,0,4,0,0,2,1.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,2,2,1059,0,No
4238,Male,53,Greater than 45,African-American,0,5,0,0,20,3.0,F,0,0,Risk of Recidivism,Medium,Risk of Violence,5,0,31,0,No
4239,Male,57,Greater than 45,Hispanic,0,1,0,0,1,15.0,M,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,1117,0,No
4240,Male,29,25 - 45,African-American,0,10,1,0,3,119.0,F,1,1,Risk of Recidivism,High,Risk of Violence,5,0,120,0,Yes
4241,Male,27,25 - 45,Caucasian,0,2,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,3,43,1081,0,No
4242,Male,48,Greater than 45,Caucasian,0,2,0,0,0,1.0,F,0,0,Risk of Recidivism,Low,Risk of Violence,1,0,798,0,No
4243,Male,29,25 - 45,Hispanic,0,2,0,0,0,0.0,M,1,1,Risk of Recidivism,Low,Risk of Violence,2,3,124,1,Yes
